Site,Day,Month,Year,SurveyDate,Classcode,Size,Amount,Lat,Lon,Depth_ft,Temp10m
Pelican Anchorage,14,8,2012,14-Aug-12,red urchin,10,12,34.035648,-119.702499,25,16
Pelican Anchorage,14,8,2012,14-Aug-12,red urchin,11,1,34.035648,-119.702499,25,16
Pelican Anchorage,5,11,2013,5-Nov-13,purple urchin,2,5,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,purple urchin,3,41,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,purple urchin,4,41,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,purple urchin,5,15,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,4,6,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,5,23,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,6,23,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,7,24,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,8,19,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,9,11,34.035648,-119.702499,30,17
Pelican Anchorage,5,11,2013,5-Nov-13,red urchin,10,1,34.035648,-119.702499,30,17
Pelican Anchorage,3,9,2015,3-Sep-15,purple urchin,1,1,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,purple urchin,2,11,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,purple urchin,3,51,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,purple urchin,4,117,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,purple urchin,5,20,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,3,9,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,4,30,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,5,57,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,6,58,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,7,30,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,8,12,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,9,6,34.035648,-119.702499,20,22
Pelican Anchorage,3,9,2015,3-Sep-15,red urchin,10,1,34.035648,-119.702499,20,22
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,1,26,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,2,9,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,3,37,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,4,59,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,5,33,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,6,15,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,purple urchin,7,3,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,4,4,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,5,13,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,6,16,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,7,13,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,8,16,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,9,3,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,10,2,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,11,3,34.035648,-119.702499,20,18
Pelican Anchorage,1,9,2016,1-Sep-16,red urchin,13,1,34.035648,-119.702499,20,18
Point Arena MPA (M2),25,9,2011,25-Sep-11,red urchin,1,2,38.944801,-123.740501,42.5,11
Point Arena MPA (M2),25,9,2011,25-Sep-11,red urchin,7,8,38.944801,-123.740501,42.5,11
Point Arena MPA (M2),25,9,2011,25-Sep-11,red urchin,8,6,38.944801,-123.740501,42.5,11
Point Arena MPA (M2),25,9,2011,25-Sep-11,red urchin,9,2,38.944801,-123.740501,42.5,11
Point Arena MPA (M2),25,9,2011,25-Sep-11,red urchin,10,30,38.944801,-123.740501,42.5,11
Point Arena MPA (M2),25,9,2011,25-Sep-11,red urchin,11,2,38.944801,-123.740501,42.5,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,2,6,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,3,31,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,4,50,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,5,25,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,6,15,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,7,5,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,purple urchin,8,3,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,3,5,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,4,9,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,6,2,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,7,4,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,8,17,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,9,47,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,10,36,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,11,8,38.944801,-123.740501,45,11
Point Arena MPA (M2),25,10,2012,25-Oct-12,red urchin,12,3,38.944801,-123.740501,45,11
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,1,5,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,2,10,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,3,10,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,4,21,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,5,67,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,6,11,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,purple urchin,7,13,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,1,1,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,3,2,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,4,3,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,5,1,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,6,1,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,7,6,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,8,1,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,9,22,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,10,40,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,11,25,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,12,3,38.908001,-123.719101,40,10
Point Arena Ref,24,9,2011,24-Sep-11,red urchin,13,3,38.908001,-123.719101,40,10
Point Arena Ref,24,10,2012,24-Oct-12,purple urchin,4,2,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,purple urchin,5,2,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,4,5,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,5,7,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,6,1,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,8,4,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,9,14,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,10,15,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,11,15,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,12,7,38.908001,-123.719101,45,11
Point Arena Ref,24,10,2012,24-Oct-12,red urchin,13,2,38.908001,-123.719101,45,11
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,4,1,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,8,2,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,9,4,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,10,5,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,11,6,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,12,5,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,13,10,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,14,7,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,15,5,39.303234,-123.803398,,
Portuguese Beach,7,10,2007,7-Oct-07,red urchin,16,5,39.303234,-123.803398,,
Portuguese Beach,19,5,2010,19-May-10,purple urchin,2,1,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,purple urchin,3,4,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,purple urchin,4,4,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,purple urchin,5,6,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,purple urchin,6,4,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,purple urchin,7,2,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,purple urchin,8,4,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,5,4,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,7,5,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,8,3,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,9,32,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,10,9,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,11,23,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,12,9,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,13,5,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,14,2,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,15,4,39.303234,-123.803398,30,9
Portuguese Beach,19,5,2010,19-May-10,red urchin,16,2,39.303234,-123.803398,30,9
Refugio State Beach,10,6,2006,10-Jun-06,purple urchin,3,2,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,purple urchin,4,11,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,purple urchin,5,40,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,purple urchin,6,29,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,purple urchin,7,26,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,purple urchin,8,1,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,red urchin,6,2,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,red urchin,7,4,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,red urchin,8,10,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,red urchin,9,25,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,red urchin,10,10,34.461056,-120.066872,,
Refugio State Beach,10,6,2006,10-Jun-06,red urchin,11,2,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,1,2,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,2,28,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,3,25,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,4,24,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,5,13,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,6,40,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,purple urchin,7,6,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,3,23,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,4,39,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,5,8,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,6,11,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,7,8,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,8,19,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,9,6,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,10,2,34.461056,-120.066872,,
Refugio State Beach,30,9,2007,30-Sep-07,red urchin,11,1,34.461056,-120.066872,,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,3,2,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,4,13,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,5,11,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,6,14,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,7,23,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,8,5,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,purple urchin,9,3,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,4,4,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,5,8,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,6,10,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,7,10,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,8,9,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,9,9,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,10,3,34.461056,-120.066872,21.5,
Refugio State Beach,19,10,2008,19-Oct-08,red urchin,11,1,34.461056,-120.066872,21.5,
Refugio State Beach,31,5,2009,31-May-09,purple urchin,2,1,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,purple urchin,3,27,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,purple urchin,4,44,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,purple urchin,5,26,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,purple urchin,6,7,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,3,5,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,4,12,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,5,16,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,6,7,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,7,4,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,8,2,34.461056,-120.066872,14.5,14
Refugio State Beach,31,5,2009,31-May-09,red urchin,9,1,34.461056,-120.066872,14.5,14
Refugio State Beach,12,12,2010,12-Dec-10,purple urchin,2,2,34.461056,-120.066872,20,12
Refugio State Beach,12,12,2010,12-Dec-10,purple urchin,3,18,34.461056,-120.066872,20,12
Refugio State Beach,12,12,2010,12-Dec-10,purple urchin,4,27,34.461056,-120.066872,20,12
Refugio State Beach,12,12,2010,12-Dec-10,purple urchin,5,36,34.461056,-120.066872,20,12
Refugio State Beach,12,12,2010,12-Dec-10,purple urchin,6,14,34.461056,-120.066872,20,12
Refugio State Beach,12,12,2010,12-Dec-10,purple urchin,7,5,34.461056,-120.066872,20,12
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,1,5,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,2,8,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,3,11,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,4,32,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,5,56,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,6,13,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,purple urchin,7,1,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,2,5,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,3,3,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,4,13,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,5,46,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,6,40,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,7,14,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,8,3,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,10,1,34.461056,-120.066872,18,
Refugio State Beach,16,7,2011,16-Jul-11,red urchin,11,1,34.461056,-120.066872,18,
Salt Creek,10,11,2013,10-Nov-13,purple urchin,2,6,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,purple urchin,3,26,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,purple urchin,4,68,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,purple urchin,5,40,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,purple urchin,6,8,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,purple urchin,7,2,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,4,4,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,5,8,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,6,18,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,7,25,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,8,36,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,9,31,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,10,24,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,11,13,33.47715,-117.727364,30,15
Salt Creek,10,11,2013,10-Nov-13,red urchin,12,6,33.47715,-117.727364,30,15
Sandpiper,29,9,2012,29-Sep-12,purple urchin,2,1,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,purple urchin,3,11,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,purple urchin,4,30,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,purple urchin,5,31,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,purple urchin,6,11,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,purple urchin,7,3,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,3,1,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,4,4,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,5,2,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,6,8,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,7,24,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,8,24,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,9,17,34.417465,-119.896729,28,17
Sandpiper,29,9,2012,29-Sep-12,red urchin,10,6,34.417465,-119.896729,28,17
Sandstone Pt.,30,5,2008,30-May-08,purple urchin,1,11,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,purple urchin,2,17,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,purple urchin,3,34,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,purple urchin,4,48,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,purple urchin,5,26,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,purple urchin,6,4,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,1,1,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,2,3,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,3,3,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,4,2,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,5,8,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,6,6,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,7,45,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,8,39,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,9,33,33.990665,-119.554398,28,14
Sandstone Pt.,30,5,2008,30-May-08,red urchin,10,16,33.990665,-119.554398,28,14
Scorpion Anchorage,3,11,2008,3-Nov-08,purple urchin,1,2,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,purple urchin,2,11,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,purple urchin,3,19,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,purple urchin,4,64,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,purple urchin,5,16,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,3,3,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,4,9,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,5,24,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,6,27,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,7,28,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,8,19,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,9,15,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,10,8,34.048515,-119.552299,20,18
Scorpion Anchorage,3,11,2008,3-Nov-08,red urchin,11,1,34.048515,-119.552299,20,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,2,9,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,3,34,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,4,35,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,5,38,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,6,33,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,7,7,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,purple urchin,10,1,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,red urchin,3,1,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,red urchin,4,9,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,red urchin,5,12,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,red urchin,6,22,34.048515,-119.552299,25,18
Scorpion Anchorage,26,9,2009,26-Sep-09,red urchin,7,22,34.048515,-119.552299,25,18
